Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"L Wachowiak, C Lang, B Heinisch, ...","Towards Learning Terminological Concept Systems from Multilingual Natural Language Text",2021,"3rd Conference on …","drops.dagstuhl.de","https://drops.dagstuhl.de/opus/volltexte/2021/14558/","",479,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,4,1,"… neural language models, which we evaluate on term extraction standard datasets with best performing results and a combination of relation … 4 [15] and SemEval 2010 Task 8 [20]. We …","https://drops.dagstuhl.de/opus/volltexte/2021/14558/pdf/OASIcs-LDK-2021-22.pdf","https://scholar.google.com/scholar?q=related:BMT6LCkZZ3EJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
3,"Z Li, X Ding, K Liao, B Qin, T Liu","Causalbert: Injecting causal knowledge into pre-trained models with minimal supervision",2021,"arXiv preprint arXiv:2107.09852","arxiv.org","https://arxiv.org/abs/2107.09852","https://scholar.google.com/scholar?cites=15112359660098314550&as_sdt=2005&sciodt=2007&hl=en",483,"2022-03-25 10:39:45","","","","",,,,,3,3.00,1,5,1,"… The key guidelines of our dataset are as follows: 1) The causal relation is explicitly expressed in text with a causal pattern eg ‘because’; 2) The ‘cause’ and ‘effect’ arguments must both …","https://arxiv.org/pdf/2107.09852","https://scholar.google.com/scholar?q=related:NmEaygrjudEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"M Zhang, T Qian","Multi-Scale Feature and Metric Learning for Relation Extraction",2021,"arXiv preprint arXiv:2107.13425","arxiv.org","https://arxiv.org/abs/2107.13425","",486,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,2,1,"… for relation extraction. Specifically, we first develop a multi-scale convolutional neural network … Szpakowicz, “Semeval-2010 task 8: Multi-way classification of semantic relations between …","https://arxiv.org/pdf/2107.13425","https://scholar.google.com/scholar?q=related:Sf_raWUMmL0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"陈珂, 陈振彬","基于最短依存路径和 BERT 的关系抽取算法研究",2021,"西南师范大学学报 (自然科学版)","xbgjxt.swu.edu.cn","http://xbgjxt.swu.edu.cn/article/doi/10.13718/j.cnki.xsxb.2021.11.008?viewType=HTML","",487,"2022-03-25 10:39:45","","10.13718/j.cnki.xsxb.2021.11.008","","",,,,,0,0.00,0,2,1,"… 本实验将分别在中文人物关系抽取数据集和Semeval-2010 Task 8数据集中进行. 数据集统计如 表2和表3所示. 其中人物关系抽取数据集共10万条文本,其中包含11+1种关系,由于该数据集通过…","",""
4,"M Eberts, A Ulges","An end-to-end model for entity-level relation extraction using multi-instance learning",2021,"arXiv preprint arXiv:2102.05980","arxiv.org","https://arxiv.org/abs/2102.05980","https://scholar.google.com/scholar?cites=8935994746580788861&as_sdt=2005&sciodt=2007&hl=en",488,"2022-03-25 10:39:45","","","","",,,,,4,4.00,2,2,1,"… We design two types of relation classifiers: A global relation classifier, serving as a baseline, … , a single neural model is able to jointly learn all tasks necessary for document-level relation …","https://arxiv.org/pdf/2102.05980","https://scholar.google.com/scholar?q=related:fWa0iOAHA3wJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"C Duan, J Cheng, H Xu, H You, Q Gao, ...","FIRM: A Fused Information Re-optimization Method applied to the classification of defense science and technology indicators",2021,"Proceedings of the 2021 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3501409.3501548","",489,"2022-03-25 10:39:45","","10.1145/3501409.3501548","","",,,,,0,0.00,0,6,1,"… SemEval-2010 task 8: Multiway classification of semantic relations between pairs of … Fewrel: A largescale supervised few-shot relation classification dataset with state-of-the-art …","https://dl.acm.org/doi/pdf/10.1145/3501409.3501548","https://scholar.google.com/scholar?q=related:p-Nc0LToabgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
1,"W Ali, W Zuo, R Ali, X Zuo, G Rahman","Causality Mining in Natural Languages Using Machine and Deep Learning Techniques: A Survey",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/1332246","https://scholar.google.com/scholar?cites=10605762161863753764&as_sdt=2005&sciodt=2007&hl=en",492,"2022-03-25 10:39:45","","","","",,,,,1,1.00,0,5,1,"… various deep neural classifiers for relation classification are … various deep neural classifiers for relation classification are … They used the SemEval-2010 Task 8 corpus for enhancing …","https://www.mdpi.com/2076-3417/11/21/10064/pdf","https://scholar.google.com/scholar?q=related:JAArln48L5MJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
2,"Y Chen, W Yang, K Wang, Y Qin, R Huang, Q Zheng","A neuralized feature engineering method for entity relation extraction",2021,"Neural Networks","Elsevier","https://www.sciencedirect.com/science/article/pii/S0893608021001453","https://scholar.google.com/scholar?cites=12074786072745519198&as_sdt=2005&sciodt=2007&hl=en",494,"2022-03-25 10:39:45","","","","",,,,,2,2.00,0,6,1,"… In this paper, we propose a neuralized feature engineering approach for entity relation extraction, which enhances neural networks by methodologies developed in feature based …","","https://scholar.google.com/scholar?q=related:XqjUTPVBkqcJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"Q Lin, Y Liu, W Wen, Z Tao","Ensemble Making Few-Shot Learning Stronger",2021,"arXiv preprint arXiv:2105.11904","arxiv.org","https://arxiv.org/abs/2105.11904","",496,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,4,1,"… Table 1 shows that the four improved prototypical models, which use different neural networks to learn relation and prototype representations respectively, perform on ten relation types …","https://arxiv.org/pdf/2105.11904.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:2ywJiKEGSycJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"H Jang, B Yoon","TechWordNet: Development of semantic relation for technology information analysis using F-term and natural language processing",2021,"Information Processing & Management","Elsevier","https://www.sciencedirect.com/science/article/pii/S0306457321002338","",500,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,2,1,"… At the same time, in the field of NLP, the deep learning-based semantic relation model has been … Therefore, this study proposes a deep learning-based semantic relation model for …","","https://scholar.google.com/scholar?q=related:LO3dsHBGx0IJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
6,"K Zaporojets, J Deleu, C Develder, ...","DWIE: An entity-centric dataset for multi-task document-level information extraction",2021,"Information Processing & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0306457321000662","https://scholar.google.com/scholar?cites=6914197513866358138&as_sdt=2005&sciodt=2007&hl=en",501,"2022-03-25 10:39:45","","","","",,,,,6,6.00,2,4,1,"… To realize this, we propose to use graph-based neural … neural graph propagation into our joint model. This demonstrates DWIE’s potential to stimulate further research in graph neural …","https://arxiv.org/pdf/2009.12626","https://scholar.google.com/scholar?q=related:eq3kgAEq9F8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
10,"KD Abeyrathna, B Bhattarai, ...","Massively parallel and asynchronous Tsetlin Machine architecture supporting almost constant-time scaling",2021,"International …","proceedings.mlr.press","http://proceedings.mlr.press/v139/abeyrathna21a","https://scholar.google.com/scholar?cites=14399815899714278833&as_sdt=2005&sciodt=2007&hl=en",507,"2022-03-25 10:39:45","","","","",,,,,10,10.00,3,3,1,"… Unlike the intertwined nature of pattern representation in neural networks, a TM decomposes … Semeval-2010 task 8: Multiway classification of semantic relations between pairs of …","http://proceedings.mlr.press/v139/abeyrathna21a/abeyrathna21a.pdf","https://scholar.google.com/scholar?q=related:sdV9bURs1scJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"C Li, Z Qiu","Targeted BERT Pre-training and Fine-Tuning Approach for Entity Relation Extraction",2021,"… of Pioneering Computer Scientists, Engineers and …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-5943-0_10","",509,"2022-03-25 10:39:45","","10.1007/978-981-16-5943-0_10","","",,,,,0,0.00,0,2,1,"Entity relation extraction (ERE) is an important task in the field of information extraction. With the wide application of pre-training language model (PLM) in natural language processing (…","","https://scholar.google.com/scholar?q=related:Ii1_IP3qLUUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"Y Sun, J Xie, P Li, B Sun","BLSTM-CNN Relationship Classification Network Model",2021,"2021 IEEE 11th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9463812/","",512,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,4,1,"… , and achieves good results in task SemEval-2010 Task 8, which classifies the relationship … neural network both focus on the relationship between words[6], but convolution neural …","https://ieeexplore.ieee.org/iel7/9463796/9463719/09463812.pdf","https://scholar.google.com/scholar?q=related:0i7FQ1MIm6UJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"T Chansai, R Rojpaisarnkit, T Boriboonsub, ...","Automatic Cause-Effect Relation Extraction from Dental Textbooks Using BERT",2021,"… Conference on Asian …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-91669-5_11","",513,"2022-03-25 10:39:45","","10.1007/978-3-030-91669-5_11","","",,,,,0,0.00,0,4,1,"… address the causal relation extraction problem. We propose a neural network architecture to … when a sentence expresses a causal relation) and cause-effect relation extraction (once the …","","https://scholar.google.com/scholar?q=related:dpUqK68U_rkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"JG Moreno, A Doucet, B Grau","Relation Classification via Relation Validation",2021,"… of the 6th Workshop on Semantic …","aclanthology.org","https://aclanthology.org/2021.semdeep-1.4.pdf","",516,"2022-03-25 10:39:45","PDF","","","",,,,,0,0.00,0,3,1,"… In this paper, we presented a new strategy to improve the neural models for relation classification by using relation validation knowledge, ie the sentence-triplet representation. …","https://aclanthology.org/2021.semdeep-1.4.pdf","https://scholar.google.com/scholar?q=related:mIzGQbro5ngJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
3,"Y Qin, W Yang, K Wang, R Huang, F Tian, S Ao, ...","Entity Relation Extraction Based on Entity Indicators",2021,"Symmetry","mdpi.com","https://www.mdpi.com/2073-8994/13/4/539","https://scholar.google.com/scholar?cites=3519517732521233909&as_sdt=2005&sciodt=2007&hl=en",517,"2022-03-25 10:39:45","","","","",,,,,3,3.00,0,7,1,"… a relation instance, the neural network is effective for encoding syntactic and semantic information about a relation … Semeval-2010 task 8: Multi-way classification of semantic relations …","https://www.mdpi.com/2073-8994/13/4/539/pdf","https://scholar.google.com/scholar?q=related:9c2dA7vW1zAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
1,"X Feng, Y Dai, X Ji, L Zhou, Y Dang","Application of natural language processing in HAZOP reports",2021,"Process Safety and Environmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957582021004675","https://scholar.google.com/scholar?cites=3445350344619902387&as_sdt=2005&sciodt=2007&hl=en",519,"2022-03-25 10:39:45","","","","",,,,,1,1.00,0,5,1,"… It is an enhanced recurrent neural network (RNN) with the capability of processing lengthy … An open-source deep-learning framework, Pytorch, was used to implement the neural …","","https://scholar.google.com/scholar?q=related:s8XWWeJX0C8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"M Fayyaz, E Aghazadeh, A Modarressi, ...","Not All Models Localize Linguistic Knowledge in the Same Place: A Layer-wise Probing on BERToids' Representations",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.05958","",520,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,4,1,"… 2014) for Dependencies, and SemEval 2010 Task 8 dataset (… 2010) for Relation classification. Statistics of the datasets are … In Advances in neural information processing systems, …","https://arxiv.org/pdf/2109.05958","https://scholar.google.com/scholar?q=related:Rs2n5vJX1z0J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"M Kabir, T Phillips, X Luo, MA Hasan","ASPER: Attention-based Approach to Extract Syntactic Patterns denoting Semantic Relations in Sentential Context",2021,"arXiv preprint arXiv:2104.01523","arxiv.org","https://arxiv.org/abs/2104.01523","",525,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,4,1,"… a type of neural network exhibits hyponym-hypernym relation between LSTM, and neural network. … SemEval-2010 task 8: Multi-way classification of semantic relations between pairs of …","https://arxiv.org/pdf/2104.01523","https://scholar.google.com/scholar?q=related:pDvi56arMvYJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
0,"X Liu, Y Su, B Xu","The Application of Graph Neural Network in Natural Language Processing and Computer Vision",2021,"… Conference on Machine Learning, Big Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9730987/","",529,"2022-03-25 10:39:45","","","","",,,,,0,0.00,0,3,1,"… Relation Extraction. There are several well-known datasets over the past few years for RE tasks, namely the SemEval-2010 Task 8, TACRED, and NYT. There are also some other …","https://ieeexplore.ieee.org/iel7/9730939/9730940/09730987.pdf",""
2,"M Enkhsaikhan, EJ Holden, P Duuring, W Liu","Understanding ore-forming conditions using machine reading of text",2021,"Ore Geology Reviews","Elsevier","https://www.sciencedirect.com/science/article/pii/S0169136821002250","https://scholar.google.com/scholar?cites=5444474305830625443&as_sdt=2005&sciodt=2007&hl=en",533,"2022-03-25 10:39:45","","","","",,,,,2,2.00,1,4,1,"… Semeval-2010 task 8: multi-way classification of semantic relations between pairs of … RESIDE: improving distantly-supervised neural relation extraction using side information. In: …","","https://scholar.google.com/scholar?q=related:o6DG-4iojksJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
2,"P Li, P Zhong, K Mao, D Wang, X Yang, Y Liu, ...","Act: an attentive convolutional transformer for efficient text classification",2021,"Proceedings of the AAAI …","aaai.org","https://www.aaai.org/AAAI21Papers/AAAI-1396.LiP.pdf","https://scholar.google.com/scholar?cites=2472618928712927923&as_sdt=2005&sciodt=2007&hl=en",535,"2022-03-25 10:39:45","PDF","","","",,,,,2,2.00,0,7,1,"… neural architectures in deep neural networks include CNN, RNN, and Transformer. CNN is a special feed-forward neural … Semeval-2010 task 8: Multi-way classification of semantic …","https://www.aaai.org/AAAI21Papers/AAAI-1396.LiP.pdf","https://scholar.google.com/scholar?q=related:s0rXrtCBUCIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22semeval+2010+task+8%22&hl=en&as_sdt=2007"
