Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"T Zhang, Z Cai, C Wang, P Li, Y Li, M Qiu, ...","HORNET: Enriching Pre-trained Language Representations with Heterogeneous Knowledge Sources",2021,"Proceedings of the 30th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3459637.3482436","",211,"2022-03-25 08:51:33","","10.1145/3459637.3482436","","",,,,,0,0.00,0,7,1,"… Specifically, we devise two essential learning objects: i) mapping the … relation “no relation”), respectively. We adopt micro averaged metrics and macro averaged metrics for TACRED …","https://dl.acm.org/doi/pdf/10.1145/3459637.3482436","https://scholar.google.com/scholar?q=related:lWS4F-49OmIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"M Tang, T Li, W Wang, R Zhu, Z Ma, Y Tang","Software Knowledge Entity Relation Extraction with Entity-Aware and Syntactic Dependency Structure Information",2021,"Scientific Programming","hindawi.com","https://www.hindawi.com/journals/sp/2021/7466114/","",213,"2022-03-25 08:51:33","HTML","","","",,,,,0,0.00,0,6,1,"… [15] introduced GCN model to model the syntactic dependency relation of sentence … 8 and TACRED. In addition to the above general domain, relation extraction based on deep learning …","https://www.hindawi.com/journals/sp/2021/7466114/","https://scholar.google.com/scholar?q=related:FL_VydRG4NEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"T Nayak, HT Ng","A Hierarchical Entity Graph Convolutional Network for Relation Extraction across Documents",2021,"arXiv preprint arXiv:2108.09505","arxiv.org","https://arxiv.org/abs/2108.09505","",214,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,2,1,"… relation extraction mostly focus on sentence-level extraction, and they cover very few relations. In this work, we propose cross-document relation … for two-hop relation extraction, where …","https://arxiv.org/pdf/2108.09505","https://scholar.google.com/scholar?q=related:VN8SBceORj0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"A Nag, B Samanta, A Mukherjee, N Ganguly, ...","A Data Bootstrapping Recipe for Low Resource Multilingual Relation Classification",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2110.09570","",218,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,5,1,"… This relation has no candidate in any In dian language. … TACRED was created based on query entities and annotated system responses in the yearly TAC KBP evaluations. Therefore, …","https://arxiv.org/pdf/2110.09570","https://scholar.google.com/scholar?q=related:1-UNI2liAHQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"GUO Zhijiang","Learning with Graphs in Natural Language Processing",2021,"","cartus.github.io","https://cartus.github.io/docs/thesis.pdf","",220,"2022-03-25 08:51:33","PDF","","","",,,,,0,0.00,0,1,1,"… we only need to predict relation labels and the output vocabulary is limited to 37 (universal dependencies), AMR parsers need to predict both concepts and relation labels. At each time …","https://cartus.github.io/docs/thesis.pdf","https://scholar.google.com/scholar?q=related:s_4ftJuT1D8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"T Tran","Exploiting Unlabelled Data for Relation Extraction",2021,"","search.proquest.com","https://search.proquest.com/openview/c10df34095eea5b0e54494e781b18f0f/1?pq-origsite=gscholar&cbl=2026366&diss=y","",221,"2022-03-25 08:51:33","BOOK","","","",,,,,0,0.00,0,1,1,"… learning setting of neural relation extraction in the case that no labelled text is given. We summarise notable points in unsupervised relation … TACRED contains more relation instances …","https://www.research.manchester.ac.uk/portal/files/184625975/FULL_TEXT.PDF","https://scholar.google.com/scholar?q=related:LvXOyLHAFqUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"X Liu, Y Su, B Xu","The Application of Graph Neural Network in Natural Language Processing and Computer Vision",2021,"… Conference on Machine Learning, Big Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9730987/","",223,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,3,1,"… relation of objects in the scene. Therefore, this problem was then attempted by learning a … RE tasks, namely the SemEval-2010 Task 8, TACRED, and NYT. There are also some other …","https://ieeexplore.ieee.org/iel7/9730939/9730940/09730987.pdf",""
0,"V BK, B Ganesan, A Saxena, D Sharma, ...","Towards Automated Evaluation of Explanations in Graph Neural Networks",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2106.11864","",227,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,5,1,"… is well known to the machine learning community. Whether it’s … a text from the same TACRED dataset. We could also have … to ∆I and each relation r belongs to a binary relation ∆I × ∆I. …","https://arxiv.org/pdf/2106.11864","https://scholar.google.com/scholar?q=related:_Y4iPaxV6QIJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
3,"G Weikum","Knowledge graphs 2021: a data odyssey",2021,"Proceedings of the VLDB Endowment","pure.mpg.de","https://pure.mpg.de/rest/items/item_3347360/component/file_3347361/content","https://scholar.google.com/scholar?cites=4667042829637242941&as_sdt=2005&sciodt=2007&hl=en",228,"2022-03-25 08:51:33","PDF","","","",,,,,3,3.00,3,1,1,"… By providing relation-specific patterns or generic hyper-patterns (ie, templates for … ), relation extraction can be cast into masked-word predictions over an LM, leveraging neural learning …","https://pure.mpg.de/rest/items/item_3347360/component/file_3347361/content","https://scholar.google.com/scholar?q=related:PdAP_LmqxEAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
2,"ЕП Бручес, АЕ Паульс, ТВ Батура, ...","Семантический анализ научных текстов: опыт создания корпуса и построения языковых моделей",2021,"… продукты и системы","cyberleninka.ru","https://cyberleninka.ru/article/n/semanticheskiy-analiz-nauchnyh-tekstov-opyt-sozdaniya-korpusa-i-postroeniya-yazykovyh-modeley","https://scholar.google.com/scholar?cites=3193378067110000108&as_sdt=2005&sciodt=2007&hl=en",229,"2022-03-25 08:51:33","HTML","","","",,,,,2,2.00,1,4,1,"… Modern deep learning methods are relatively good at solving … and semantic relations (6 relation types are considered). … ранее предложенные методы на коллекции TACRED ^1-мера …","https://cyberleninka.ru/article/n/semanticheskiy-analiz-nauchnyh-tekstov-opyt-sozdaniya-korpusa-i-postroeniya-yazykovyh-modeley","https://scholar.google.com/scholar?q=related:7HWdy24oUSwJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"DN Ribeiro, K Forbus","Combining Analogy with Language Models for Knowledge Extraction",2021,"3rd Conference on Automated Knowledge …","openreview.net","https://openreview.net/forum?id=4TpJpZ-_gyl","",230,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,2,1,"… learning instance level knowledge about named entities (eg companies or persons) is important, we believe that learning … most for a given relation could improve the system’s accuracy. …","https://openreview.net/pdf?id=4TpJpZ-_gyl","https://scholar.google.com/scholar?q=related:uJAx2KUOfZcJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
2,"M Enkhsaikhan, EJ Holden, P Duuring, W Liu","Understanding ore-forming conditions using machine reading of text",2021,"Ore Geology Reviews","Elsevier","https://www.sciencedirect.com/science/article/pii/S0169136821002250","https://scholar.google.com/scholar?cites=5444474305830625443&as_sdt=2005&sciodt=2007&hl=en",232,"2022-03-25 08:51:33","","","","",,,,,2,2.00,1,4,1,"… We identified the main relation types as abstractions of many variants … relation types between the entities, by semantic grouping and clustering using an unsupervised machine learning …","","https://scholar.google.com/scholar?q=related:o6DG-4iojksJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"IM Onando","Knowledge Context for Entity and Relation Linking",2021,"","bonndoc.ulb.uni-bonn.de","https://bonndoc.ulb.uni-bonn.de/xmlui/handle/20.500.11811/9384","",233,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,1,1,"… and relation linking. We envision tools that harness both the power of deep learning methods … can be anchored as features to inform machine learning models. In this view, we propose …","https://bonndoc.ulb.uni-bonn.de/xmlui/bitstream/handle/20.500.11811/9384/6396.pdf?sequence=1","https://scholar.google.com/scholar?q=related:4B_V0I7vixEJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
2,"A Davletov, D Gordeev, N Arefyev, ...","LIORI at SemEval-2021 Task 8: Ask Transformer for measurements",2021,"Proceedings of the 15th …","aclanthology.org","https://aclanthology.org/2021.semeval-1.178/","https://scholar.google.com/scholar?cites=17021849538589594876&as_sdt=2005&sciodt=2007&hl=en",235,"2022-03-25 08:51:33","","","","",,,,,2,2.00,1,4,1,"… To solve all subtasks we use multi-task learning in a question… A promising approach is treating relation extraction as a ques… It allowed them to get stateof-the-art results for TACRED and …","https://aclanthology.org/2021.semeval-1.178.pdf","https://scholar.google.com/scholar?q=related:_JTHP_jBOewJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Han, A Silva, L Luo, S Karunasekera, ...","Knowledge Enhanced Multi-modal Fake News Detection",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2108.04418","",236,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,5,1,"… Therefore, in the first sub-problem we design a new relation … ) an OpenNRE model trained on the TACRED dataset3 [54] with … They compare a number of machine learning algorithms to …","https://arxiv.org/pdf/2108.04418","https://scholar.google.com/scholar?q=related:qXZkJICoVnoJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"IPREM By","Moein Salimi Sartakhti, Romina Etezadi and Mehrnoush Shamsfard",2021,"Proceedings of The Second International Workshop …","aclanthology.org","https://aclanthology.org/2021.nsurl-1.5.pdf","",237,"2022-03-25 08:51:33","PDF","","","",,,,,0,0.00,0,1,1,"… -in predicate and Iran as the object of the relation to allow this information to be extracted. … , such as SemEval-2010-Task 8 and TACRED. For Persian which is a low resource language …","https://aclanthology.org/2021.nsurl-1.5.pdf",""
1,"T Nayak","Deep neural networks for relation extraction",2021,"","search.proquest.com","https://search.proquest.com/openview/87a8e53578f1a449bfad50bf892a67f5/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=5273659659366846722&as_sdt=2005&sciodt=2007&hl=en",239,"2022-03-25 08:51:33","","","","",,,,,1,1.00,1,1,1,"… -level relation extraction, where the two entities (subject and object entity) of a relation tuple … propose multi-hop relation extraction, where the two entities of a relation tuple may appear …","https://arxiv.org/pdf/2104.01799","https://scholar.google.com/scholar?q=related:AlHe5oTNL0kJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"张勇, 高大林, 巩敦卫, 陶一凡","用于关系抽取的注意力图长短时记忆神经网络",2021,"智能系统学报","html.rhhz.net","http://html.rhhz.net/tis/html/202008036.htm","",240,"2022-03-25 08:51:33","HTML","","","",,,,,0,0.00,0,4,1,"… Abstract: Relation extraction is a key technology in … structure information useful for relation extraction tasks; then the … 了所提模型在处理数据集TACRED和Semeval时消融分析的训练时长…","http://html.rhhz.net/tis/html/202008036.htm","https://scholar.google.com/scholar?q=related:dy5YUpU4qXAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
4,"Z Sun, M Chen, W Hu","Knowing the no-match: Entity alignment with dangling cases",2021,"arXiv preprint arXiv:2106.02248","arxiv.org","https://arxiv.org/abs/2106.02248","https://scholar.google.com/scholar?cites=15352900141991935461&as_sdt=2005&sciodt=2007&hl=en",243,"2022-03-25 08:51:33","","","","",,,,,4,4.00,1,3,1,"… dataset and design a multi-task learning framework for both entity alignment and dangling … module can, in turn, improve alignment learning and the final performance. The contributed …","https://arxiv.org/pdf/2106.02248","https://scholar.google.com/scholar?q=related:5T15A1Z1ENUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
2,"X Wei, S Wang, D Zhang, P Bhatia, A Arnold","Knowledge Enhanced Pretrained Language Models: A Compreshensive Survey",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2110.08455","https://scholar.google.com/scholar?cites=1951912562918000947&as_sdt=2005&sciodt=2007&hl=en",246,"2022-03-25 08:51:33","","","","",,,,,2,2.00,0,5,1,"… by learning … Relation classification/relation typing aims at classifying the relationship between two entities mentioned in text. TACRED[107] is widely used benchmark dataset for relation …","https://arxiv.org/pdf/2110.08455","https://scholar.google.com/scholar?q=related:M4lZYSKWFhsJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Zhang","Deep Understanding and Generation of Medical Text and Beyond",2021,"","search.proquest.com","https://search.proquest.com/openview/b8278a1905aa37c7cf63e8e95e1661a6/1?pq-origsite=gscholar&cbl=18750&diss=y","",248,"2022-03-25 08:51:33","BOOK","","","",,,,,0,0.00,0,1,1,"… based on neural representation learning have fundamentally … relation extraction, but also achieves a new state of the art on … Results We present our main results on the TACRED test set …","","https://scholar.google.com/scholar?q=related:ipswz8pToEcJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"C Duan, J Cheng, H Xu, H You, Q Gao, ...","FIRM: A Fused Information Re-optimization Method applied to the classification of defense science and technology indicators",2021,"Proceedings of the 2021 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3501409.3501548","",256,"2022-03-25 08:51:33","","10.1145/3501409.3501548","","",,,,,0,0.00,0,6,1,"… Few-shot Learning is a type of applications of Meta Learning. As an approach in the field of supervised learning, the Meta Learning, known as learning to learn, de-composes the …","https://dl.acm.org/doi/pdf/10.1145/3501409.3501548","https://scholar.google.com/scholar?q=related:p-Nc0LToabgJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
1,"Z Hong, L Ward, K Chard, B Blaiszik, I Foster","Challenges and Advances in Information Extraction from Scientific Literature: a Review",2021,"JOM","Springer","https://link.springer.com/article/10.1007/s11837-021-04902-9","https://scholar.google.com/scholar?cites=14124538490808196346&as_sdt=2005&sciodt=2007&hl=en",257,"2022-03-25 08:51:33","","10.1007/s11837-021-04902-9","","",,,,,1,1.00,0,5,1,"… NER models 31 and the TACRED dataset for relation extraction models. One common … as expressing that relation since it mentions both entities. Multi-instance learning (MIL) is …","https://www.researchgate.net/profile/Logan-Ward-5/publication/355098954_Challenges_and_Advances_in_Information_Extraction_from_Scientific_Literature_a_Review/links/61df03fb323a2268f99d7fd9/Challenges-and-Advances-in-Information-Extraction-from-Scientific-Literature-a-Review.pdf","https://scholar.google.com/scholar?q=related:-lz0IOxwBMQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
