Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"W Yu, M Wang, X Wang, X Zhou, Y Zha, Y Zhang, ...","GeoRE: A Relation Extraction Dataset for Chinese Geometry Problems",,"mathai4ed.github.io","","https://mathai4ed.github.io/papers/papers/paper_6.pdf","",102,"2022-03-25 12:38:46","PDF","","","",,,,,0,0.00,0,7,,"… Relation extraction is a basic task of natural language processing that attracts much attention. In recent years, relation … of the currently widely used relation extraction datasets in Table 2. …","https://mathai4ed.github.io/papers/papers/paper_6.pdf","https://scholar.google.com/scholar?q=related:e4kUuFRQx2QJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"D Mingliang, T Jijun, G Fei","Document-level DDI relation extraction with document-entity embedding",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9669319/","",103,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,3,1,"… DDI relation extraction also causes a large amount of redundancy in the whole dataset with increasing in negative instance data. In this study, we propose a document-level DDI relation …","https://ieeexplore.ieee.org/iel7/9669261/9669139/09669319.pdf","https://scholar.google.com/scholar?q=related:nOGg7puRJ_kJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"X Liu, Y Su, B Xu","The Application of Graph Neural Network in Natural Language Processing and Computer Vision",2021,"… Conference on Machine Learning, Big Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9730987/","",105,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,3,1,"… There are also some other datasets like the DocRED, which mainly targets document-wise RE … obstacles to dynamically changing tasks like relation extracting and relation reasoning. …","https://ieeexplore.ieee.org/iel7/9730939/9730940/09730987.pdf",""
1,"X Long, S Niu, Y Li","Consistent Inference for Dialogue Relation Extraction",,"researchgate.net","","https://www.researchgate.net/profile/Shuzi_Niu/publication/353836129_Consistent_Inference_for_Dialogue_Relation_Extraction/links/61382abecf1e892b691a3422/Consistent-Inference-for-Dialogue-Relation-Extraction.pdf","https://scholar.google.com/scholar?cites=17678210750711266310&as_sdt=2005&sciodt=2007&hl=en",111,"2022-03-25 12:38:46","PDF","","","",,,,,1,0.00,0,3,,"… We train both the neural module and logical regularization in a multi-task framework as ω·… Docred: A large-scale document-level relation extraction dataset. In ACL, pages 764–777, …","https://www.researchgate.net/profile/Shuzi_Niu/publication/353836129_Consistent_Inference_for_Dialogue_Relation_Extraction/links/61382abecf1e892b691a3422/Consistent-Inference-for-Dialogue-Relation-Extraction.pdf","https://scholar.google.com/scholar?q=related:BvyivAOfVfUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"R Bhowmik","Neural Methods for Entity-Centric Knowledge Extraction and Reasoning in Natural Language",2021,"","search.proquest.com","https://search.proquest.com/openview/3e84dade5d574335e2eb4bbce8eecc0c/1?pq-origsite=gscholar&cbl=18750&diss=y","",113,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,1,1,"… This dissertation proposes novel neural methods to narrow this gap. In particular, for … DocRED [108] extended the relation extraction task to the document level. Document-level relation …","https://rucore.libraries.rutgers.edu/rutgers-lib/66744/PDF/1/","https://scholar.google.com/scholar?q=related:FvX-Hl5CPTAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"정우환","Knowledge Extraction and Integration for Knowledge Base Construction using Machine Learning",2021,"","s-space.snu.ac.kr","https://s-space.snu.ac.kr/handle/10371/175344","",114,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,1,1,"… on relation extraction make use of deep learning techniques to improve accuracy. Since neural relation … By examining a document-level RE dataset (DocRED) [77] with 96 relation types, …","https://s-space.snu.ac.kr/bitstream/10371/175344/1/000000164183.pdf","https://scholar.google.com/scholar?q=related:EI45dskMfUoJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"A Albalak, V Embar, YL Tuan, L Getoor, ...","D-REX: Dialogue Relation Extraction with Explanations",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.05126","",115,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,5,1,"… relation(s) that hold between s and o. In addition to standard relation extraction, we also consider the problem of relation … Formally, this is the same as relation extraction, except that we …","https://arxiv.org/pdf/2109.05126",""
0,"N Rastogi, S Dutta, R Christian, J Gridley, ...","Predicting malware threat intelligence using KGs",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2102.05571","",116,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,5,1,"… We base relation extraction for MalKG on the DocRED; a distantly supervised artificial neural network model [44] pretrained on the Wiki data and Wikipedia with three features. DocRED […","https://arxiv.org/pdf/2102.05571","https://scholar.google.com/scholar?q=related:jPgfXxs4glYJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"T Zhao, Z Yan, Y Cao, Z Li","Enhancing Dialogue-based Relation Extraction by Speaker and Trigger Words Prediction",2021,"Findings of the Association for …","aclanthology.org","https://aclanthology.org/2021.findings-acl.402.pdf","",118,"2022-03-25 12:38:46","PDF","","","",,,,,0,0.00,0,4,1,"… Global-to-local neural networks for document-level relation extraction. In Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP), pages …","https://aclanthology.org/2021.findings-acl.402.pdf",""
0,"Q Li, N Yao, J Zhao, Y Zhang","Multi-scale fusion self attention mechanism",2021,"","openreview.net","https://openreview.net/forum?id=fgcIb5gd99r","",119,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,4,1,"… model is superior to the existing baseline model in relation extraction task and GLUE task. … In order to obtain vector representation of different scales, we use convolutional neural …","https://openreview.net/pdf?id=fgcIb5gd99r",""
0,"T Tran","Exploiting Unlabelled Data for Relation Extraction",2021,"","search.proquest.com","https://search.proquest.com/openview/c10df34095eea5b0e54494e781b18f0f/1?pq-origsite=gscholar&cbl=2026366&diss=y","",120,"2022-03-25 12:38:46","BOOK","","","",,,,,0,0.00,0,1,1,"… Instead of directly tuning such information on a relation extraction corpus, we propose a novel graph neural model for learning syntactically-informed word representations. The …","https://www.research.manchester.ac.uk/portal/files/184625975/FULL_TEXT.PDF","https://scholar.google.com/scholar?q=related:LvXOyLHAFqUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"L Wachowiak, C Lang, B Heinisch, ...","Towards Learning Terminological Concept Systems from Multilingual Natural Language Text",2021,"3rd Conference on …","drops.dagstuhl.de","https://drops.dagstuhl.de/opus/volltexte/2021/14558/","",121,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,4,1,"… To this end, we adapt pretrained multilingual neural language models, which we evaluate on term extraction standard datasets with best performing results and a combination of relation …","https://drops.dagstuhl.de/opus/volltexte/2021/14558/pdf/OASIcs-LDK-2021-22.pdf","https://scholar.google.com/scholar?q=related:BMT6LCkZZ3EJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"Z Liu, Y Xu","THG: Transformer with Hyperbolic Geometry",2021,"arXiv preprint arXiv:2106.07350","arxiv.org","https://arxiv.org/abs/2106.07350","",123,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,2,1,"Transformer model architectures have become an indispensable staple in deep learning lately for their effectiveness across a range of tasks. Recently, a surge of ""X-former"" models …","https://arxiv.org/pdf/2106.07350.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:OXcUPBCKnWQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"S Modak, S Chaudhury, A Rawat, ...","Improving performance of Recurrent Neural Networks for Question-Answering with Attention-based Context Reduction",2021,"2021 IEEE Mysore Sub …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9641626/","",124,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,4,1,"… [2]), to key-value memory network to using relation memory [3… a document using memory-augmented neural networks ( [4]) … A more robust data-set like DocRED which contains a …","https://ieeexplore.ieee.org/iel7/9641073/9641081/09641626.pdf","https://scholar.google.com/scholar?q=related:vK2n8DzaRb4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"Y Hou, Y Xia, L Wu, S Xie, Y Fan, J Zhu, W Che, ...","Discovering Drug-Target Interaction Knowledge from Biomedical Literature",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.13187","",126,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,8,1,"… We also discuss the relation with distance supervision. … For this purpose, we train a classifier for each relation, whose input … Neural machine translation of rare words with subword units. …","https://arxiv.org/pdf/2109.13187","https://scholar.google.com/scholar?q=related:15LJEyE0MRMJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"A Sjöberg","Extracting Transaction Information from Financial Press Releases",2021,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1576338","",127,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,1,1,"… quality using an efficient neural approach. The objective … relation, ie an index to the mention list, and the relation ID. In addition to the unique information of each document, the DocRed …","https://www.diva-portal.org/smash/get/diva2:1576338/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:UYt4UnpIjqUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"W Wang, Y Xu, C Du, Y Chen, Y Wang, H Wen","Data set and evaluation of automated construction of financial knowledge graph",2021,"Data Intelligence","direct.mit.edu","https://direct.mit.edu/dint/article-abstract/3/3/418/106758","",128,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,6,1,"… Distant supervision for relation extraction via piecewise convolutional neural networks. In: Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing, …","https://direct.mit.edu/dint/article-pdf/3/3/418/1969127/dint_a_00108.pdf","https://scholar.google.com/scholar?q=related:pygko48umIIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"K Ward, J Bisila, J Sahu","Relationship Extraction: Automatic Information Extraction and Organization for Supporting Analysts in Threat Assessment.",2021,"","osti.gov","https://www.osti.gov/biblio/1832526","",129,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,3,1,"… neural networks(CRNN)[21]. The purpose of these approaches is to limit the negative effects of noise in data on the learning process by processing the data through the neural … a relation…","https://www.osti.gov/servlets/purl/1832526","https://scholar.google.com/scholar?q=related:4DdNh0YvjKoJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"S Ouyang, Z Zhang","Logic Pre-Training of Language Models",2021,"","openreview.net","https://openreview.net/forum?id=1gEb_H1DEqZ","",130,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,2,1,"… A classical norm of pre-training is to train neural models on a large corpus with self-… to DocRED (Yao et al., 2019), a widely used benchmark of document-level relation extraction for …","https://openreview.net/pdf?id=1gEb_H1DEqZ",""
0,"P Bellan, H van der Aa, M Dragoni, C Ghidini, ...","PET: A new Dataset for Process Extraction from Natural Language Text",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2203.04860","",134,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,5,1,"… such as the sequence relation between activities, or the gateways that enable the routing of the flow. In our example the (precedence) relation between make flight offer and check flight …","https://arxiv.org/pdf/2203.04860",""
0,"V Nastase, S Szpakowicz","Semantic Relations and Deep Learning",2020,"arXiv preprint arXiv:2009.05426","arxiv.org","https://arxiv.org/abs/2009.05426","",135,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,2,2,"… neural network. As a result, even the input state can be transformed according to the neural … We can choose to give our neural network information only about a relation’s arguments, as …","https://arxiv.org/pdf/2009.05426","https://scholar.google.com/scholar?q=related:42XWm_CgJ0gJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"B Fu, Y Tong, D Tian, Y Chen, X Shi, M Zhu","CTRD: A Chinese Theme-Rheme Discourse Dataset",2021,"… International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-88480-2_6","",136,"2022-03-25 12:38:46","","10.1007/978-3-030-88480-2_6","","",,,,,0,0.00,0,6,1,"… A systematic study of neural discourse models for implicit discourse relation. In: Proceedings of the 15th Conference of the European Chapter of the Association for Computational …","","https://scholar.google.com/scholar?q=related:flEtbX3pbjUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
0,"P Qi, G Wang, J Huang","SpanDrop: Simple and Effective Counterfactual Learning for Long Sequences",2021,"","openreview.net","https://openreview.net/forum?id=zaALYtvbRlH","",137,"2022-03-25 12:38:46","","","","",,,,,0,0.00,0,3,1,"… Recently, there is growing interest in studying neural network models that can capture long-… (in the cases of HotpotQA, SQuAD, and DocRED) compared to published results, especially …","https://openreview.net/pdf?id=zaALYtvbRlH",""
0,"APB Veyseh","Utilizing Text Structure for Information Extraction",,"cs.uoregon.edu","","https://www.cs.uoregon.edu/Reports/AREA-202103-Veyseh.pdf","",138,"2022-03-25 12:38:46","PDF","","","",,,,,0,0.00,0,1,,"… tion of deep learning and neural nets in recent years, the … DocRED, contains 56,354 relation facts and 132,357 entity annotations across 5,053 Wikipedia documents. Among all relation …","https://www.cs.uoregon.edu/Reports/AREA-202103-Veyseh.pdf","https://scholar.google.com/scholar?q=related:8PAtap5Ri5kJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
